1,8,8,1.0,235,13
2,10,10,1.0,182,17
3,10,10,1.0,230,19
4,7,7,1.0,217,23
5,8,8,1.0,145,29
6,6,6,1.0,401,31
7,9,9,1.0,286,37
8,9,9,1.0,970,41
9,5,5,1.0,179,43
10,8,8,1.0,178,47
11,8,8,1.0,361,53
12,8,8,1.0,359,59
13,7,7,1.0,213,61
14,8,8,1.0,294,67
15,7,7,1.0,351,71
16,6,6,1.0,500,73
17,3,3,1.0,294,79
18,9,9,1.0,462,83
19,8,8,1.0,872,89
20,7,7,1.0,587,97
21,5,5,1.0,169,101
22,7,7,1.0,1135,103
23,4,4,1.0,1135,107
24,4,4,1.0,582,109
25,8,8,1.0,2966,113
26,6,6,1.0,551,127
27,8,8,1.0,465,131
28,6,6,1.0,3634,137
29,8,8,1.0,3634,139
30,4,4,1.0,407,149
31,6,6,1.0,233,151
32,5,5,1.0,1686,157
33,3,3,1.0,231,163
34,8,8,1.0,1686,167
35,1,1,1.0,546,173
36,1,1,1.0,238,179
37,7,7,1.0,551,181
38,4,4,1.0,869,191
39,7,7,1.0,754,193
40,2,2,1.0,724,197
41,8,8,1.0,570,199
42,5,5,1.0,869,211
43,5,5,1.0,1744,223
44,1,1,1.0,254,227
45,7,7,1.0,2966,229
46,3,3,1.0,603,233
47,4,4,1.0,724,239
48,6,6,1.0,1744,241
49,9,9,1.0,649,251
50,3,3,1.0,603,257
平均,6.12,6.12,1.0,804.76,126.2
总时间,306.0,306.0,1.0,3634,257
