1,8,8,1.0,4945,0
2,10,10,1.0,6011,0
3,10,10,1.0,4016,0
4,7,7,1.0,4455,0
5,8,8,1.0,4119,0
6,6,6,1.0,2794,0
7,9,9,1.0,6717,0
8,9,9,1.0,5118,0
9,5,5,1.0,4806,0
10,8,8,1.0,2076,0
11,8,8,1.0,4605,0
12,8,8,1.0,3264,0
13,7,7,1.0,7688,0
14,8,8,1.0,7406,0
15,7,7,1.0,5743,0
16,6,6,1.0,9577,0
17,3,3,1.0,4423,0
18,9,9,1.0,5560,0
19,8,8,1.0,5094,0
20,7,7,1.0,8307,0
21,5,5,1.0,10562,0
22,7,7,1.0,6876,0
23,4,4,1.0,1367,0
24,4,4,1.0,4513,0
25,8,8,1.0,6532,0
26,6,6,1.0,4196,0
27,8,8,1.0,3723,0
28,6,6,1.0,5365,0
29,8,8,1.0,10118,0
30,4,4,1.0,2167,0
31,6,6,1.0,4727,0
32,5,5,1.0,4374,0
33,3,3,1.0,5607,0
34,8,8,1.0,3290,0
35,1,1,1.0,1102,0
36,1,1,1.0,515,0
37,7,7,1.0,5640,0
38,4,4,1.0,2146,0
39,7,7,1.0,5352,0
40,2,2,1.0,1924,0
41,8,8,1.0,6639,0
42,5,5,1.0,5601,0
43,5,5,1.0,2146,0
44,1,1,1.0,1436,0
45,7,7,1.0,9906,0
46,3,3,1.0,4858,0
47,4,4,1.0,3078,0
48,6,6,1.0,3512,0
49,9,9,1.0,4363,0
50,3,3,1.0,4783,0
平均,6.12,6.12,1.0,4862.84,0.0
总时间,306.0,306.0,1.0,10562,0
