1,12,12,1.0,176,13
2,12,12,1.0,250,17
3,11,11,1.0,230,19
4,8,8,1.0,135,23
5,9,9,1.0,146,23
6,6,6,1.0,147,17
7,9,9,1.0,183,17
8,10,10,1.0,179,17
9,5,5,1.0,156,17
10,9,9,1.0,185,23
11,9,9,1.0,379,13
12,8,8,1.0,237,31
13,9,9,1.0,230,29
14,10,10,1.0,160,13
15,7,7,1.0,297,29
16,6,6,1.0,379,23
17,3,3,1.0,183,23
18,9,9,1.0,150,23
19,9,9,1.0,256,29
20,8,8,1.0,207,19
21,6,6,1.0,410,19
22,9,9,1.0,114,13
23,4,4,1.0,85,19
24,6,6,1.0,243,29
25,10,10,1.0,156,13
26,7,7,1.0,108,13
27,9,9,1.0,261,17
28,6,6,1.0,45,13
29,9,9,1.0,243,31
30,4,4,1.0,138,23
31,8,8,1.0,250,31
32,5,5,1.0,166,13
33,4,4,1.0,125,19
34,8,8,1.0,166,23
35,1,1,1.0,47,17
36,1,1,1.0,56,13
37,7,7,1.0,104,17
38,6,6,1.0,261,29
39,10,10,1.0,156,19
40,3,3,1.0,92,17
41,8,8,1.0,410,37
42,5,5,1.0,87,17
43,5,5,1.0,213,31
44,2,2,1.0,38,17
45,8,8,1.0,160,29
46,4,4,1.0,88,23
47,5,5,1.0,297,19
48,7,7,1.0,213,29
49,10,10,1.0,256,19
50,4,4,1.0,76,29
平均,7.0,7.0,1.0,186.58,21.12
总时间,350.0,350.0,1.0,410,37
