1,8,8,1.0,58,5
2,10,10,1.0,77,7
3,10,10,1.0,47,11
4,7,7,1.0,31,13
5,8,8,1.0,67,17
6,6,6,1.0,67,19
7,9,9,1.0,100,23
8,9,9,1.0,91,29
9,5,5,1.0,93,31
10,8,8,1.0,116,37
11,8,8,1.0,65,41
12,8,8,1.0,70,43
13,7,7,1.0,44,47
14,8,8,1.0,101,53
15,7,7,1.0,70,59
16,6,6,1.0,125,61
17,3,3,1.0,89,67
18,9,9,1.0,524,71
19,8,8,1.0,524,73
20,7,7,1.0,87,79
21,5,5,1.0,89,83
22,7,7,1.0,218,89
23,4,4,1.0,218,97
24,4,4,1.0,245,101
25,8,8,1.0,99,103
26,6,6,1.0,70,107
27,8,8,1.0,183,109
28,6,6,1.0,245,113
29,8,8,1.0,229,127
30,4,4,1.0,149,131
31,6,6,1.0,71,137
32,5,5,1.0,144,139
33,3,3,1.0,170,149
34,8,8,1.0,292,151
35,1,1,1.0,144,157
36,1,1,1.0,51,163
37,7,7,1.0,95,167
38,4,4,1.0,410,173
39,7,7,1.0,99,179
40,2,2,1.0,256,181
41,8,8,1.0,292,191
42,5,5,1.0,410,193
43,5,5,1.0,292,197
44,1,1,1.0,140,199
45,7,7,1.0,170,211
46,3,3,1.0,755,223
47,4,4,1.0,256,227
48,6,6,1.0,125,229
49,9,9,1.0,292,233
50,3,3,1.0,755,239
平均,6.12,6.12,1.0,188.2,111.68
总时间,306.0,306.0,1.0,755,239
