1,14,14,1.0,220,13
2,11,11,1.0,219,17
3,10,10,1.0,214,13
4,6,6,1.0,119,17
5,9,9,1.0,273,31
6,11,11,1.0,188,19
7,8,8,1.0,181,29
8,5,5,1.0,99,13
9,11,11,1.0,231,23
10,10,10,1.0,273,29
11,10,10,1.0,203,29
12,10,10,1.0,291,31
13,4,4,1.0,99,19
14,6,6,1.0,234,13
15,11,11,1.0,134,17
16,6,6,1.0,295,19
17,4,4,1.0,82,13
18,6,6,1.0,210,13
19,5,5,1.0,295,29
20,9,9,1.0,291,37
21,5,5,1.0,210,19
22,5,5,1.0,90,29
23,6,6,1.0,169,17
24,4,4,1.0,188,17
25,7,7,1.0,174,23
26,6,6,1.0,112,19
27,8,8,1.0,388,19
28,2,2,1.0,70,13
29,4,4,1.0,219,13
30,3,3,1.0,126,17
31,5,5,1.0,210,23
32,6,6,1.0,129,23
33,2,2,1.0,161,19
34,7,7,1.0,388,37
35,4,4,1.0,219,19
36,6,6,1.0,83,23
37,2,2,1.0,210,17
38,2,2,1.0,188,13
39,3,3,1.0,160,17
40,1,1,1.0,13,17
平均,6.35,6.35,1.0,191.45,20.45
总时间,254.0,254.0,1.0,388,37
