1,8,8,1.0,160,23
2,10,10,1.0,174,13
3,10,10,1.0,218,17
4,7,7,1.0,259,19
5,8,8,1.0,179,17
6,6,6,1.0,198,13
7,9,9,1.0,97,13
8,9,9,1.0,200,13
9,5,5,1.0,259,13
10,8,8,1.0,148,23
11,8,8,1.0,187,19
12,8,8,1.0,401,29
13,7,7,1.0,202,29
14,8,8,1.0,219,19
15,7,7,1.0,188,23
16,6,6,1.0,158,17
17,3,3,1.0,210,17
18,9,9,1.0,182,17
19,8,8,1.0,401,31
20,7,7,1.0,124,23
21,5,5,1.0,210,13
22,7,7,1.0,139,19
23,4,4,1.0,51,17
24,4,4,1.0,95,19
25,8,8,1.0,227,19
26,6,6,1.0,193,29
27,8,8,1.0,177,13
28,6,6,1.0,148,17
29,8,8,1.0,243,29
30,4,4,1.0,115,23
31,6,6,1.0,202,19
32,5,5,1.0,206,23
33,3,3,1.0,86,17
34,8,8,1.0,176,17
35,1,1,1.0,206,13
36,1,1,1.0,13,13
37,7,7,1.0,218,13
38,4,4,1.0,177,19
39,7,7,1.0,122,23
40,2,2,1.0,59,13
41,8,8,1.0,200,23
42,5,5,1.0,168,13
43,5,5,1.0,190,29
44,1,1,1.0,53,13
45,7,7,1.0,227,29
46,3,3,1.0,150,17
47,4,4,1.0,186,17
48,6,6,1.0,158,19
49,9,9,1.0,153,19
50,3,3,1.0,56,23
平均,6.12,6.12,1.0,175.36,19.16
总时间,306.0,306.0,1.0,401,31
